timestamp,temp,dew,humidity,precip,windspeed,cloudcover,visibility,solarenergy,uvindex
2016-05-02T15:00:00,15.3,0.4,36.28,0,9.2,0.1,29.4,2.1,6
2016-05-02T16:00:00,14.8,-0.1,36.07,0,10.3,0.1,28.2,1.8,5
2016-05-02T17:00:00,15.2,-0.3,34.75,0,8.8,0,29.7,1.5,4
2016-05-02T18:00:00,15.7,-3.1,27.35,0,12.2,0,32.9,1.1,3
2016-05-02T19:00:00,15.3,-2.1,30.12,0,10.4,0,34.7,0.6,2
2016-05-02T20:00:00,12.9,0.7,43.15,0,7.6,0,35.3,0.2,1
2016-05-02T21:00:00,11.8,-0.1,43.78,0,10.8,0,33.7,0,0
2016-05-02T22:00:00,10.7,0.1,47.74,0,9.1,0,37.7,,0
2016-05-02T23:00:00,9.7,0.7,53.44,0,7.1,0,39.2,,0
2016-05-03T00:00:00,8.5,1.5,61.47,0,4.2,0,37.7,,0
2016-05-03T01:00:00,7.5,2.1,68.51,0,3.5,0,34.5,,0
2016-05-03T02:00:00,6.7,2.6,75,0,3.4,8,33.2,,0
2016-05-03T03:00:00,6.4,2.9,78.17,0,0.7,9.9,29.7,,0
2016-05-03T04:00:00,5.9,3.7,85.91,0,2.2,40.8,30.7,,0
2016-05-03T05:00:00,5.4,3.3,86.35,0,3.2,0,31.4,0,0
2016-05-03T06:00:00,5.2,3,85.75,0,4.3,0,25.1,0.3,1
2016-05-03T07:00:00,8,3.5,73.41,0,2.4,0,21.9,0.7,2
2016-05-03T08:00:00,11.5,2.7,54.86,0,2.3,1.6,23.1,1.2,3
2016-05-03T09:00:00,13.5,1.7,44.86,0,3.9,0,21.1,1.7,5
2016-05-03T10:00:00,13.8,2.2,45.52,0,7,0,28.4,2.1,6
2016-05-03T11:00:00,13.9,3.6,49.98,0,11.6,0,32.6,2.4,7
2016-05-03T12:00:00,14.6,1.3,40.6,0,11.3,1.6,31,2.5,7
2016-05-03T13:00:00,15,0.6,37.48,0,10.3,0.1,31.3,2.6,7
2016-05-03T14:00:00,16,1.3,36.95,0,8.8,0.1,32.3,2.5,7
2016-05-03T15:00:00,15.5,1.7,39.08,0,10.9,0.1,29.8,2.3,6
2016-05-03T16:00:00,14.2,4.7,52.88,0,11.8,0.1,31.2,1.9,5
2016-05-03T17:00:00,14.2,4.7,52.75,0,8.9,0,35.3,1.4,4
2016-05-03T18:00:00,14,4.1,51.51,0,13.8,0,29.5,0.9,3
2016-05-03T19:00:00,14.1,4.9,53.89,0,10.7,0,32.9,0.5,1
2016-05-03T20:00:00,13.4,3.1,49.87,0,8.3,0,30.3,0.2,0
2016-05-03T21:00:00,12.1,3.1,54.12,0,7.3,0,29.4,0,0
2016-05-03T22:00:00,11.4,3.1,56.76,0,6.9,0,31,,0
2016-05-03T23:00:00,10,3.8,65.32,0,4.7,0,27.3,,0
2016-05-04T00:00:00,9.1,4.3,71.83,0,4.2,0,29.9,,0
2016-05-04T01:00:00,8.6,4.4,75.08,0,5.4,0,30.4,,0
2016-05-04T02:00:00,7.8,4.6,80.65,0,4.5,0,29.7,,0
2016-05-04T03:00:00,7.3,3.7,77.51,0,4.4,0,30.4,,0
2016-05-04T04:00:00,6.3,3.4,81.82,0,6.1,0,28.8,,0
2016-05-04T05:00:00,6.1,2.5,77.37,0,6.6,0,32.8,0,0
2016-05-04T06:00:00,6.4,2,73.4,0,7.9,0,28,0.3,1
2016-05-04T07:00:00,8.8,2.5,64.48,0,5.2,0,26.7,0.7,2
2016-05-04T08:00:00,12,2.3,51.5,0,3.9,0,25.3,1.2,3
2016-05-04T09:00:00,14.9,0.3,36.73,0,3.4,0,27.4,1.7,5
2016-05-04T10:00:00,16.7,-0.1,31.95,0,5.3,0,33.2,2.1,6
2016-05-04T11:00:00,17.8,1.2,32.61,0,3.9,0,25.5,2.5,7
2016-05-04T12:00:00,17.9,1.3,32.88,0,11.3,0,27.7,2.6,7
2016-05-04T13:00:00,17.5,1.3,33.66,0,8.7,0,28.2,2.7,8
2016-05-04T14:00:00,17.4,2.5,36.79,0,10,0,25,2.6,7
2016-05-04T15:00:00,17.9,1.3,32.78,0,9.2,0,22.1,2.4,7
2016-05-04T16:00:00,18.2,1,31.55,0,10.8,0,25.7,2.1,6
2016-05-04T17:00:00,17.6,0.9,32.31,0,11.3,0,32.7,1.6,5
2016-05-04T18:00:00,17.9,2,34.34,0,12.6,0,29.2,1.2,3
2016-05-04T19:00:00,17.5,2.5,36.43,0,12.8,0,31.9,0.7,2
2016-05-04T20:00:00,17.8,2.1,34.84,0,8.8,0,32.3,0.2,1
2016-05-04T21:00:00,16.8,2.8,39.01,0,10.9,0,31.8,0,0
2016-05-04T22:00:00,15.9,3,41.94,0,14.2,0,36.8,,0
2016-05-04T23:00:00,14.9,1.8,40.98,0,13.2,0,48.4,,0
2016-05-05T00:00:00,13.2,2.5,48.23,0,11.4,0,44.2,,0
2016-05-05T01:00:00,11.7,2.1,51.72,0,13.2,0,48.3,,0
2016-05-05T02:00:00,11.3,1.5,50.84,0,13.2,0,48.4,,0
2016-05-05T03:00:00,11,1.2,51.12,0,10.8,0,49.2,,0
2016-05-05T04:00:00,9.6,1.2,56.11,0,9.3,0,49.2,,0
2016-05-05T05:00:00,9.1,1,57,0,7.3,0,39.5,0,0
2016-05-05T06:00:00,9,0.9,56.88,0,4.3,0,33.7,0.3,1
2016-05-05T07:00:00,10.5,1.5,53.93,0,8,0,32.7,0.8,2
2016-05-05T08:00:00,13,1.7,46.3,0,9.8,0,28.1,1.3,4
2016-05-05T09:00:00,15.2,1.4,39.31,0,7.1,0,23.7,1.8,5
2016-05-05T10:00:00,17.1,1.6,35.18,0,6.5,0,26.1,2.2,6
2016-05-05T11:00:00,18.2,1.9,33.56,0,6.7,0,27.7,2.5,7
2016-05-05T12:00:00,18.5,4.3,39.13,0,8.4,1.6,23.4,2.7,7
2016-05-05T13:00:00,18.1,4,39.31,0,8.4,0,27.9,2.8,8
2016-05-05T14:00:00,18.3,4.6,40.52,0,11,0,30,2.7,7
2016-05-05T15:00:00,18.5,4,38.09,0,12,0,27.9,2.5,7
2016-05-05T16:00:00,18.5,2.2,33.61,0,10.1,0,30.8,2.1,6
2016-05-05T17:00:00,18.9,1.9,32.16,0,13.8,0,30.5,1.7,5
2016-05-05T18:00:00,19,0.9,29.64,0,15.6,0,29.3,1.2,3
2016-05-05T19:00:00,17.9,0.5,30.93,0,12.8,0,32.1,0.7,2
2016-05-05T20:00:00,17,1.3,34.8,0,11.4,0,32.7,0.3,1
2016-05-05T21:00:00,16.2,3.9,44,0,11.1,0,30.3,0,0
2016-05-05T22:00:00,15.5,4.4,47.6,0,11.6,0,47.6,,0
2016-05-05T23:00:00,15.1,3.9,46.87,0,13.4,0,48.4,,0
2016-05-06T00:00:00,14.3,4.4,51.38,0,14.3,0,48.4,,0
2016-05-06T01:00:00,12.6,4.9,59.3,0,12.6,0,48.4,,0
2016-05-06T02:00:00,11.7,4.4,60.88,0,11.1,0,48.4,,0
2016-05-06T03:00:00,11,3.7,61,0,10.6,0,48.4,,0
2016-05-06T04:00:00,9.1,2.9,65.07,0,10.9,0,48.4,,0
2016-05-06T05:00:00,8.9,3.5,69.08,0,8.6,0,35,0,0
2016-05-06T06:00:00,9.2,3.7,68.3,0,8.6,0,32.7,0.4,1
2016-05-06T07:00:00,11.2,3,57.02,0,8.9,0,28.2,0.8,2
2016-05-06T08:00:00,13.7,1.7,43.91,0,9.3,0,27.3,1.3,4
2016-05-06T09:00:00,15.9,-2.2,28.95,0,13.2,0,29.5,1.8,5
2016-05-06T10:00:00,17.7,-1.9,26.35,0,10.5,0,31.3,2.2,6
2016-05-06T11:00:00,18.4,-3.6,22.21,0,10.9,0,27.9,2.5,7
2016-05-06T12:00:00,17.5,0.4,31.43,0,12.1,0,26.9,2.7,8
2016-05-06T13:00:00,17.1,0.4,32.39,0,13.5,0,26.6,2.8,8
2016-05-06T14:00:00,17.4,0.3,31.38,0,11.4,0,26.3,2.7,7
2016-05-06T15:00:00,18.3,0,29.14,0,16.1,0,27.7,2.5,7
2016-05-06T16:00:00,17,0.9,33.74,0,16.6,0,29,2.1,6
2016-05-06T17:00:00,17.1,3.2,39.41,0,14.3,0,30.7,1.7,5
2016-05-06T18:00:00,17,2.7,38.14,0,12.3,0,29.4,1.2,3
2016-05-06T19:00:00,16.3,1.3,36.1,0,12.6,0,32.7,0.7,2
2016-05-06T20:00:00,16.1,1.4,36.96,0,13.3,0,34.4,0.3,1
2016-05-06T21:00:00,15,0.9,38.41,0,11.4,0,33.4,0,0
2016-05-06T22:00:00,13.8,0.4,40.16,0,13.6,0,40.8,,0
2016-05-06T23:00:00,12.9,-0.7,39.13,0,14.9,0,32.6,,0
2016-05-07T00:00:00,11.9,0.1,44.26,0,14.8,0,32.9,,0
2016-05-07T01:00:00,10.9,0.9,50.38,0,9.7,0,36.1,,0
2016-05-07T02:00:00,8.7,1.2,59.57,0,8,0,32.7,,0
2016-05-07T03:00:00,8.4,2,64.27,0,8.5,0,30.3,,0
2016-05-07T04:00:00,7.8,1.9,66.27,0,10.4,0,33.6,,0
2016-05-07T05:00:00,7.1,2.1,70.55,0,7.9,0,34.2,0.1,0
2016-05-07T06:00:00,7.7,2.8,71.36,0,7.8,0,32.1,0.4,1
2016-05-07T07:00:00,9.2,2.8,63.88,0,7.8,0,30.5,0.8,2
2016-05-07T08:00:00,11.5,2.6,54.33,0,6,0,29.8,1.3,4
2016-05-07T09:00:00,13.5,1.9,45.29,0,7,0,26.5,1.8,5
2016-05-07T10:00:00,13.7,2.5,46.59,0,7.2,0,30.5,2.2,6
2016-05-07T11:00:00,14.8,4.5,50.2,0,7.7,0,27.1,2.5,7
2016-05-07T12:00:00,15.3,5.2,50.95,0,11.5,0,32.6,2.7,7
2016-05-07T13:00:00,16.1,6,50.9,0,11.7,0,27.7,2.7,8
2016-05-07T14:00:00,16,5,48.11,0,11.8,0,27.4,2.6,7
2016-05-07T15:00:00,16.6,3.9,42.83,0,12.4,0,30.8,2.2,6
2016-05-07T16:00:00,16.2,4,44.26,0,13.5,0,29.2,1.8,5
2016-05-07T17:00:00,16.9,4.4,43.66,0,12.1,0,31.1,1.4,4
2016-05-07T18:00:00,16.7,4.5,44.36,0,13,0,29.1,1,3
2016-05-07T19:00:00,16.4,3.8,43.28,0,15.5,0,28.2,0.6,2
2016-05-07T20:00:00,15.9,3.3,42.89,0,14.3,0,31,0.3,1
2016-05-07T21:00:00,14.7,4.6,50.92,0,15.1,0,31.9,0,0
2016-05-07T22:00:00,13.9,5.4,56.6,0,12.1,0,32.7,,0
2016-05-07T23:00:00,13.9,5.1,55.17,0,12.4,0.1,30.8,,0
2016-05-08T00:00:00,13.3,4.5,55.08,0,14.2,0.1,33.2,,0
2016-05-08T01:00:00,12.3,3.5,54.92,0,11.4,0.3,30.2,,0
2016-05-08T02:00:00,11.6,2.8,54.87,0,10.3,0,34.4,,0
2016-05-08T03:00:00,10.2,2.8,60.33,0,10.8,0,33.6,,0
2016-05-08T04:00:00,9.2,2.5,62.97,0,8.5,0,27.9,,0
2016-05-08T05:00:00,8.5,3.1,69.2,0,7.3,0,31.6,0.1,0
2016-05-08T06:00:00,9.3,4.1,69.86,0,8.4,0,27.6,0.4,1
2016-05-08T07:00:00,10.2,3.6,63.41,0,11.4,1.6,31,0.8,2
2016-05-08T08:00:00,12.1,3.9,57.2,0,10.1,0,28.2,1.3,4
2016-05-08T09:00:00,13.9,3.5,49.48,0,9.8,0,28.1,1.8,5
2016-05-08T10:00:00,15.3,3.4,44.64,0,8.4,0,28.9,2.2,6
2016-05-08T11:00:00,16.7,4.7,45.01,0,7.7,0,28,2.5,7
2016-05-08T12:00:00,18.4,5.2,41.79,0,7.8,0,27.7,2.7,8
2016-05-08T13:00:00,18.6,4.9,40.56,0,9.6,0,26.8,2.8,8
2016-05-08T14:00:00,18.8,4.8,39.56,0,14.2,0,28.5,2.7,7
2016-05-08T15:00:00,19.6,3.8,35.19,0,16,9.5,27.3,2.4,7
2016-05-08T16:00:00,18.8,4,37.5,0,17.1,1.6,29.7,2.1,6
2016-05-08T17:00:00,19.5,3.9,35.65,0,14.3,0,29.9,1.7,5
2016-05-08T18:00:00,20,3.3,33.27,0,16.5,0,27.6,1.2,3
2016-05-08T19:00:00,19.7,3.2,33.6,0,15.9,0,31.1,0.7,2
2016-05-08T20:00:00,19.6,3.1,33.58,0,15.1,0,32.4,0.3,1
2016-05-08T21:00:00,19,3,34.41,0,15.2,0,29.4,0,0
2016-05-08T22:00:00,17.5,3.8,40.15,0,11.8,0,29.5,,0
2016-05-08T23:00:00,16.9,2.6,38.34,0,12.1,0,30.3,,0
2016-05-09T00:00:00,15.6,2.7,41.99,0,11.4,0,32.1,,0
2016-05-09T01:00:00,13.5,2.5,47.26,0,10.4,0,32.7,,0
2016-05-09T02:00:00,12.5,1.9,48.29,0,10.1,0,33.7,,0
2016-05-09T03:00:00,11.5,3.2,56.79,0,10.9,0,32.7,,0
2016-05-09T04:00:00,10.7,2.3,56.14,0,12,0,36.1,,0
2016-05-09T05:00:00,10.6,2.2,55.84,0,12.6,0,32.1,0.1,0
2016-05-09T06:00:00,10.4,2.5,57.84,0,7.9,0,31.8,0.4,1
2016-05-09T07:00:00,12.1,3.4,55.53,0,8.1,0,26,0.9,2
2016-05-09T08:00:00,14.8,3.4,46.34,0,8.1,0,28.9,1.3,4
2016-05-09T09:00:00,16.8,3.4,40.87,0,4,0,22.4,1.8,5
2016-05-09T10:00:00,18.4,3.2,36.5,0,8.1,0,26.8,2.2,6
2016-05-09T11:00:00,19.2,2.8,33.51,0,7.7,0,26.9,2.5,7
2016-05-09T12:00:00,17.7,3.1,37.78,0,12.2,0,24.7,2.7,7
2016-05-09T13:00:00,18.2,3.5,37.48,0,13.7,0,25.2,2.7,7
2016-05-09T14:00:00,19.1,2.6,33.5,0,9.9,0,26.6,2.6,7
2016-05-09T15:00:00,19.2,2.4,32.81,0,12.7,0,23.7,2.4,7
2016-05-09T16:00:00,19.2,2.3,32.58,0,11.6,0,27.4,2.1,6
2016-05-09T17:00:00,19.7,2.5,31.88,0,15.7,0,27.4,1.7,5
2016-05-09T18:00:00,20.1,1.9,29.74,0,15.6,0,26.1,1.2,3
2016-05-09T19:00:00,19.7,1.3,29.29,0,11.2,0,30.3,0.7,2
2016-05-09T20:00:00,18.9,1.1,30.5,0,12.3,0,29,0.3,1
2016-05-09T21:00:00,18.2,2.2,34.28,0,11.4,0.1,29.4,0,0
2016-05-09T22:00:00,17.3,1.2,33.86,0,12.3,0,33.6,,0
2016-05-09T23:00:00,16.6,3,40.07,0,9.3,0,31.1,,0
2016-05-10T00:00:00,14.3,4.5,51.72,0,11.2,0,31.1,,0
2016-05-10T01:00:00,13.9,5.2,55.54,0,8.6,0,31.3,,0
2016-05-10T02:00:00,13.1,5,57.97,0,11.4,0,31.7,,0
2016-05-10T03:00:00,13.1,5,58.05,0,11,0,30.3,,0
2016-05-10T04:00:00,11.3,5.6,67.84,0,8.4,0,30.5,,0
2016-05-10T05:00:00,10.4,5.5,71.31,0,7.6,0,26.9,0.1,0
2016-05-10T06:00:00,10.7,6,72.59,0,7.2,0,27.6,0.4,1
2016-05-10T07:00:00,13.5,7.2,65.52,0,2.6,0,27.3,0.8,2
2016-05-10T08:00:00,16.1,7,54.81,0,2.6,0.1,23.7,1.3,4
2016-05-10T09:00:00,16.6,6.4,50.8,0,3.8,0.2,21.9,1.8,5
2016-05-10T10:00:00,17.8,7.5,50.79,0,7.3,0.1,23,2.2,6
2016-05-10T11:00:00,19.5,7.4,45.31,0,10.4,43.1,19.2,2.5,7
2016-05-10T12:00:00,19.9,4.9,37.24,0,11.5,1.6,29.9,2.7,8
2016-05-10T13:00:00,18.7,4,37.89,0,11.8,0,21.1,2.8,8
2016-05-10T14:00:00,17.8,4.4,41.25,0,12.7,0,21.5,2.7,7
2016-05-10T15:00:00,18.6,4,38.05,0,11.7,0,25.3,2.5,7
2016-05-10T16:00:00,19.2,3.4,35.12,0,15.1,0,23.8,2.1,6
2016-05-10T17:00:00,19.9,3,32.52,0,14.1,0,24.6,1.7,5
2016-05-10T18:00:00,19.9,3.3,33.25,0,10.1,0,25,1.2,3
2016-05-10T19:00:00,18.7,4.5,39.1,0,11.8,33.6,27.8,0.7,2
2016-05-10T20:00:00,18.1,5.9,44.74,0,12.1,0,26.9,0.3,1
2016-05-10T21:00:00,17.4,6.1,47.29,0,12.2,0,29.2,0,0
2016-05-10T22:00:00,15.9,6,51.88,0,12.1,0,28.6,,0
2016-05-10T23:00:00,15.4,6.1,53.91,0,12.9,0,30.2,,0
2016-05-11T00:00:00,14.7,6,56.17,0,11.4,10.6,30.3,,0
2016-05-11T01:00:00,13.8,6.8,62.82,0,11.6,89.2,30.2,,0
2016-05-11T02:00:00,13.9,7.6,65.66,0,12.8,89.5,18.5,,0
2016-05-11T03:00:00,12.5,8.6,77,0.02,13.5,97.3,16.3,,0
2016-05-11T04:00:00,11.7,8.2,79.05,0.57,16.7,89.6,27.7,,0
2016-05-11T05:00:00,9.7,6.4,79.99,0.1,23,60,30.8,0,0
2016-05-11T06:00:00,8.8,5.4,79.41,0,21.7,91.6,31.1,0.4,1
2016-05-11T07:00:00,8.8,3.6,69.9,0,25.2,10.9,29.4,0.9,2
2016-05-11T08:00:00,9.6,2.8,62.89,0,24.9,0.6,31.5,1.4,4
2016-05-11T09:00:00,10.7,2.1,55.19,0.03,25.2,0.3,27.9,1.9,5
2016-05-11T10:00:00,11.8,1.7,49.95,0,27.4,0.3,35,2.3,6
2016-05-11T11:00:00,12.7,0.9,44.49,0,23.7,0.4,31.4,2.6,7
2016-05-11T12:00:00,14,0.1,38.59,0,22.3,10.4,23.8,2.8,8
2016-05-11T13:00:00,14.6,-2.3,31.23,0,22.4,9.7,32.1,2.8,8
2016-05-11T14:00:00,14.6,-1.7,32.62,0,19.5,9.7,27.7,2.7,8
2016-05-11T15:00:00,14.5,-2.3,31.37,0,18.4,10.6,30.2,2.5,7
2016-05-11T16:00:00,15.3,-2.3,29.79,0,15.5,43.4,32.6,2.1,6
2016-05-11T17:00:00,14.9,-2.8,29.55,0,17.3,56,34.5,1.6,5
2016-05-11T18:00:00,15.2,-2,30.47,0,15.7,57.9,29.5,1.1,3
2016-05-11T19:00:00,14.5,-1.7,32.77,0,10,65.2,32.6,0.6,2
2016-05-11T20:00:00,12.5,0.5,43.81,0,9.5,36.4,32.6,0.3,1
2016-05-11T21:00:00,11.3,2.5,54.49,0,10.6,17.2,33.7,0,0
2016-05-11T22:00:00,9.8,2.7,61.17,0,5.5,0.3,35.5,,0
2016-05-11T23:00:00,9.5,2.8,62.73,0,8,0,40,,0
2016-05-12T00:00:00,9,3.5,68.64,0,4.2,0,37.6,,0
2016-05-12T01:00:00,8.7,3.7,71.01,0,8.1,0,34.5,,0
2016-05-12T02:00:00,8,3.1,71.43,0,4.9,0,34.2,,0
2016-05-12T03:00:00,7.4,3.7,77.11,0,6.8,0,33.6,,0
2016-05-12T04:00:00,6.1,4.5,89.58,0,3.8,0,35,,0
2016-05-12T05:00:00,5.5,4.3,92.03,0,5.3,0,33.4,0.1,0
2016-05-12T06:00:00,6,4.5,90.14,0,6.6,0,31.9,0.3,1
2016-05-12T07:00:00,10.2,4.8,69.22,0,3.7,0,31.3,0.8,2
2016-05-12T08:00:00,11,1.3,51.04,0,6.5,0,29,1.4,4
2016-05-12T09:00:00,12.3,1.1,46.09,0,6.7,0,29.5,1.8,5
2016-05-12T10:00:00,12.7,2.1,48.35,0,8.6,1.8,32.4,2.3,6
2016-05-12T11:00:00,12,2.8,53.13,0,10.4,0.5,29.2,2.6,7
2016-05-12T12:00:00,12.4,1.7,48.06,0,8.6,0.5,29.2,2.8,8
2016-05-12T13:00:00,12.6,3.2,52.43,0,8.8,0.5,30.3,2.8,8
2016-05-12T14:00:00,12.3,4.3,58.22,0,12.1,2.4,35.8,2.7,8
2016-05-12T15:00:00,12.2,5,61.71,0,11.8,0.9,31.3,2.5,7
2016-05-12T16:00:00,11.9,3.3,55.64,0,15.7,0.7,30.6,2.1,6
2016-05-12T17:00:00,12.1,3.1,54.27,0,12.6,0,33.7,1.6,5
2016-05-12T18:00:00,12,1.8,49.59,0,11.4,0,32.6,1.1,3
2016-05-12T19:00:00,11.2,1.6,51.64,0,10.2,1.6,34.5,0.6,2
2016-05-12T20:00:00,10.3,1.7,55.29,0,9.5,0,34.5,0.2,1
2016-05-12T21:00:00,9.7,2.8,62.08,0,11.5,0,33.7,0,0
2016-05-12T22:00:00,8.9,5.2,77.78,0,11.3,0.1,37.6,,0
2016-05-12T23:00:00,8.7,5.5,80.53,0,10.1,0,36.1,,0
2016-05-13T00:00:00,8.6,5.4,80.3,0,10.9,0.1,33.9,,0
2016-05-13T01:00:00,8.5,5.7,82.64,0,8.5,0.1,36.9,,0
2016-05-13T02:00:00,8.8,5.5,79.92,0,9,3.3,35.3,,0
2016-05-13T03:00:00,8.5,5.9,83.72,0,7.9,0.1,33.7,,0
2016-05-13T04:00:00,8.3,6.4,87.8,0,6.3,0,32.7,,0
2016-05-13T05:00:00,8.4,6.5,87.69,0,8.7,9.6,30.2,0.1,0
2016-05-13T06:00:00,9.1,5.1,76.25,0,8.4,0,32.6,0.3,1
2016-05-13T07:00:00,10.7,4.3,64.7,0,12.1,2.9,29,0.8,2
2016-05-13T08:00:00,9.9,3.7,65.47,0,15.2,1.9,28.9,1.4,4
2016-05-13T09:00:00,11.3,3,56.56,0,17.8,1.6,27.1,1.9,5
2016-05-13T10:00:00,13.1,3.8,53.2,0,11.2,1.6,28.6,2.3,6
2016-05-13T11:00:00,12.7,4.7,58.23,0,13.9,0,32.3,2.6,7
2016-05-13T12:00:00,13.6,4.5,53.91,0,14.5,0,25.3,2.8,8
2016-05-13T13:00:00,14.1,4.5,52.54,0,12.9,0,29,2.8,8
2016-05-13T14:00:00,14,5,54.58,0,15.6,0,26.5,2.7,7
2016-05-13T15:00:00,15.6,4.5,47.49,0,12.5,0,27.7,2.2,6
2016-05-13T16:00:00,15.3,4.1,47.28,0,14.5,0,28.4,1.8,5
2016-05-13T17:00:00,15.3,5,50.21,0,17.9,0,31.5,1.2,3
2016-05-13T18:00:00,14.7,4.3,49.65,0,15,0,28.5,0.8,2
2016-05-13T19:00:00,14.3,5.5,55.21,0,11.3,12.4,32.7,0.4,1
2016-05-13T20:00:00,13.2,5,57.37,0,16,0,30,0.1,0
2016-05-13T21:00:00,12.2,5.8,64.94,0,11.9,41,33.5,0,0
2016-05-13T22:00:00,11.9,5.9,66.33,0,9.6,87.4,29.5,,0
2016-05-13T23:00:00,11.8,5.9,67.33,0,8.5,89.5,32.6,,0
2016-05-14T00:00:00,12,5.4,63.98,0,8.6,59.1,29.4,,0
2016-05-14T01:00:00,12.2,4.9,60.9,0,8.1,59.4,31.9,,0
2016-05-14T02:00:00,11.9,5.2,63.28,0,9.5,90.8,31,,0
2016-05-14T03:00:00,11.9,4.9,62.38,0,8.1,89.6,30.3,,0
2016-05-14T04:00:00,11.5,5.4,66.33,0,8.6,88,32.7,,0
2016-05-14T05:00:00,11.4,5.8,68.54,0,8.5,99.2,30.2,0,0
2016-05-14T06:00:00,11.5,5.7,67.66,0,8,89.6,29.4,0.2,0
2016-05-14T07:00:00,10.9,6.4,74.18,0,15.6,89.6,30,0.3,1
2016-05-14T08:00:00,10.7,6.5,75.27,0,15,89.6,29.2,0.5,2
2016-05-14T09:00:00,12.7,7,68.68,0,11.8,65.2,26.3,0.7,2
2016-05-14T10:00:00,11.4,6.8,73.21,0,14.7,63.6,27.3,0.7,2
2016-05-14T11:00:00,11.7,6.8,71.83,0,16.9,63.6,28.5,0.8,2
2016-05-14T12:00:00,10.5,7.8,83.31,0,19.1,89.7,18.1,0.8,2
2016-05-14T13:00:00,12.1,7.5,73.48,0,21.1,50,29.4,0.7,2
2016-05-14T14:00:00,10.9,7.9,81.85,0.1,15.6,91.9,16.7,0.6,2
2016-05-14T15:00:00,11.2,9.9,91.68,0.09,12.3,85.6,10.4,0.5,1
2016-05-14T16:00:00,11.4,10.4,93.64,0.29,8.1,98.3,14.6,0.4,1
2016-05-14T17:00:00,11.7,10.7,93.65,0,6.6,98.3,10.7,0.3,1
2016-05-14T18:00:00,11.4,10.7,95.34,0,10.7,99.9,9.7,0.3,1
2016-05-14T19:00:00,11.2,10.7,96.23,0,6,98.3,6.6,0.2,1
2016-05-14T20:00:00,11,10.7,98.38,0.37,6.4,98.3,4,0.1,0
2016-05-14T21:00:00,11.7,11.2,97.06,0.25,7.4,98.3,5.4,0,0
2016-05-14T22:00:00,11.4,11.2,98.51,0.19,8.9,99.9,6,,0
2016-05-14T23:00:00,11.2,11.1,99.26,0.49,4.5,98.3,3.7,,0
2016-05-15T00:00:00,11.2,10.8,97.38,0,10.9,90.3,6.7,,0
2016-05-15T01:00:00,11.1,10.9,98.19,0.21,9.1,98.3,9.4,,0
2016-05-15T02:00:00,11.1,10.7,97.55,0.29,8,90.3,10.8,,0
2016-05-15T03:00:00,11.1,10.7,97.53,0.11,10.7,98.4,8.3,,0
2016-05-15T04:00:00,11.4,11.2,98.42,0.93,6.3,89.6,10.1,,0
2016-05-15T05:00:00,11.2,10.8,97.43,0.1,11.4,89.6,12.5,0,0
2016-05-15T06:00:00,11.1,9.9,92.67,0,11.4,90.1,21.5,0.1,0
2016-05-15T07:00:00,10.9,9.1,88.66,0,11.3,90,26.6,0.2,1
2016-05-15T08:00:00,11.6,8.7,81.94,0,12,90,28.1,0.3,1
2016-05-15T09:00:00,11.9,8.5,79.67,0.2,12.1,90,25.4,0.6,2
2016-05-15T10:00:00,11.9,8.5,79.59,0,9.4,90,24.3,0.9,3
2016-05-15T11:00:00,12.1,9.4,83.57,0,10.8,90,23.9,1.3,4
2016-05-15T12:00:00,13.1,9.3,77.54,0,7.8,90,24.2,1.7,5
2016-05-15T13:00:00,14.3,9.7,73.75,0,8.2,89.2,24.8,1.9,5
2016-05-15T14:00:00,16,7.7,57.94,0,12,89.2,24.8,1.9,5
2016-05-15T15:00:00,16.7,6.2,49.97,0,18.9,41.2,24.4,1.9,5
2016-05-15T16:00:00,16.7,5.5,47.54,0,18,35.1,24.9,1.7,5
2016-05-15T17:00:00,16.3,6,50.28,0,17.5,1.9,26.9,1.3,4
2016-05-15T18:00:00,16.5,5.9,49.63,0,16.3,1.6,25.1,0.9,2
2016-05-15T19:00:00,15,5.9,54.65,0,17.9,17.5,25.2,0.5,2
2016-05-15T20:00:00,14.5,5.6,55.25,0,17.8,0,29.5,0.2,1
2016-05-15T21:00:00,14.1,5.4,55.9,0.01,14.9,9.9,30.2,0,0
2016-05-15T22:00:00,13.9,5.6,57.39,0,16.3,59.4,30.2,,0
2016-05-15T23:00:00,12,7.7,74.94,0,4.8,41.1,26.3,,0
2016-05-16T00:00:00,11.5,8.6,82.23,0,7.1,41.2,25.2,,0
2016-05-16T01:00:00,10.3,8.5,88.13,0,3.8,40.3,23.9,,0
2016-05-16T02:00:00,10.3,8.6,89.05,0,4.2,84,23.3,,0
2016-05-16T03:00:00,10.3,8.9,90.96,0,3.3,65.5,21.6,,0
2016-05-16T04:00:00,10.5,8.6,88.19,0,5.8,48.9,23.8,,0
2016-05-16T05:00:00,10.7,9.1,89.53,0,8.7,60.5,24.3,0.1,0
2016-05-16T06:00:00,10.5,9,90.31,0,8.5,89.5,20.4,0.3,1
2016-05-16T07:00:00,10.2,8.8,91.46,0,12.2,99.9,30.6,0.4,1
2016-05-16T08:00:00,9.7,8.8,94.49,0.08,13.1,91.9,12.5,0.6,2
2016-05-16T09:00:00,9.3,8.8,96.64,0.27,10.9,91.9,7.1,0.9,3
